report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
found,2027-07-27 14:53,,Male,18-40,Tamil,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 6998846555,"Young boy in blue uniform, school bag",Bharat Bharati volunteer handled,Reunited
found,2027-08-13 06:46,Meena Yadav,Female,80+,Bhojpuri,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 8607111542,"Old man in dhoti kurta, cannot remember name",,Pending
found,2027-07-08 11:13,Suresh Roy,Male,61-70,Telugu,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 8389709060,"Old man, bald, wearing vest and dhoti",Family waiting at center,Reunited
found,2027-07-08 14:07,Sita Gupta,Female,71-80,Marathi,Takli Sangam,Central Control Room,+91 8640926620,Man from UP,Bharat Bharati volunteer handled,Reunited
found,2027-08-04 09:29,Sunil Shah,Male,41-60,Bhojpuri,Adgaon Parking,Nashik Road Center,+91 6841989647,"Woman in green saree, has tilak on forehead",Family waiting at center,Reunited
found,2027-07-17 05:46,Rahul Trivedi,Male,71-80,Tamil,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,,Child missing,,Reunited
found,2027-07-26 14:03,Parvati Das,Female,61-70,Gujarati,Panchavati Circle,Rajur Bahula Center,+91 9860561707,"Old woman in white saree, widow marks",Found near ghat,Reunited
found,2027-07-28 12:37,Rohit Rao,Male,61-70,Gujarati,Panchavati Circle,Panchavati Center,,Old woman,,Reunited
found,2027-07-06 18:43,Meena Gupta,Female,61-70,Marathi,Trimbak Road,Nashik Road Center,,"Young boy in blue uniform, school bag",Announcement made on PA,Reunited
found,2027-07-21 16:04,Vinod Patil,Male,18-40,Tamil,Main Police Chowki,Sadhugram Lost Found,+91 6971735162,"Woman with three children, lost husband",Police assisted,Reunited
found,2027-07-26 05:54,Vinod Mehta,Male,13-17,Marathi,Nandur Ghat,Central Control Room,+91 9346293189,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-08 07:57,Parvati Desai,Female,41-60,Telugu,Adgaon Parking,Rajur Bahula Center,+91 8249280131,Child missing,Announcement made on PA,Transferred to hospital
found,2027-07-27 14:35,Savita Sharma,Female,80+,Hindi,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 7856971046,Lost near ghats,GGTalk app used,Pending
found,2027-07-13 14:42,Vijay Nair,Male,80+,Bhojpuri,Bus Stand Nashik,Sadhugram Lost Found,+91 6400759695,"Old woman, white clothes, lost memory",Police assisted,Reunited
found,2027-08-14 19:08,Anil Pillai,Male,18-40,Marathi,Trimbakeshwar Approach,Rajur Bahula Center,+91 8554475425,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-07-03 13:23,Meena Iyer,Female,61-70,Telugu,Sadhugram Gate 1,Nashik Road Center,+91 9341403652,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-20 11:49,Mamta Reddy,Female,61-70,Kannada,Dindori Road Crossing,Nashik Road Center,+91 8988240809,"Young boy in blue uniform, school bag",Bharat Bharati volunteer handled,Reunited
found,2027-07-30 21:55,Shanti Tiwari,Female,41-60,Gujarati,Nashik Road Station,Police Main Control Room,+91 9589661196,"Old man, hearing aid, wearing full pants shirt",,Reunited
found,2027-07-27 13:17,Savita Patil,Female,61-70,Tamil,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,,"Elderly man with walking stick, hard of hearing",Found near ghat,Reunited
found,2027-07-17 06:48,Ram Krishnan,Male,61-70,Bhojpuri,Rajur Bahula,Central Control Room,+91 9805736708,"Woman speaking Tamil, wearing silk saree",Family waiting at center,Reunited
found,2027-07-08 10:29,Sohan Gupta,Male,80+,Kannada,Laxmi Narayan Ghat,Nashik Road Center,,"Child in red shirt, about 8-10 years, crying",Announcement made on PA,Reunited
found,2027-07-09 05:24,Ankit Dubey,Male,61-70,Bhojpuri,Ramkund Ghat,Rajur Bahula Center,+91 6787278212,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-07-24 15:20,Lalita Rao,Female,71-80,Telugu,Rajur Bahula,Rajur Bahula Center,+91 8888725911,Man from UP,Cross-center transfer needed,Reunited
found,2027-08-01 15:02,Kanta Das,Female,71-80,Awadhi,Bus Stand Nashik,Police Main Control Room,+91 8130084500,"Child in red shirt, about 8-10 years, crying",Brought by volunteer,Reunited
found,2027-08-04 18:08,Suresh Verma,Male,41-60,Bhojpuri,Dasak Ghat,Panchavati Center,+91 9419600744,"Woman in burqa, has small child with her",GGTalk app used,Reunited
found,2027-08-10 13:29,,Female,71-80,Gujarati,Ramkund Ghat,Rajur Bahula Center,+91 7251757781,"Old man, hearing aid, wearing full pants shirt",,Reunited
found,2027-07-17 18:46,Rakesh Pandey,Male,80+,Awadhi,Madsangvi Transit,Panchavati Center,+91 9735150858,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
found,2027-07-18 05:49,Sita Joshi,Female,18-40,Bengali,Madsangvi Transit,Central Control Room,+91 9538789966,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Reunited
found,2027-08-10 19:12,Sita Joshi,Female,41-60,Bhojpuri,Sadhugram Gate 2,Rajur Bahula Center,+91 7980381933,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
found,2027-07-01 11:04,Anil Gupta,Male,41-60,Hindi,Panchavati Circle,Rajur Bahula Center,+91 8294900422,"Man in saffron kurta, has rudraksha mala",Announcement made on PA,Reunited
found,2027-08-04 05:00,Durga Das,Female,61-70,Gujarati,Main Police Chowki,Central Control Room,,"Old woman in white saree, widow marks",,Reunited
found,2027-07-13 05:52,,Male,41-60,Hindi,Panchavati Circle,Police Main Control Room,,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-08-09 19:11,Savita Nair,Female,71-80,Awadhi,Dindori Road Crossing,Adgaon Kho-Ya-Paya,,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-07-28 17:28,Reena Rao,Female,41-60,Maithili,Madsangvi Transit,Central Control Room,+91 8214481475,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Pending
found,2027-07-05 10:17,Vijay Tiwari,Male,61-70,Bengali,Trimbak Road,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9156247857,"Woman in green saree, has tilak on forehead",GGTalk app used,Reunited
found,2027-07-10 09:23,Rohit Nair,Male,61-70,Marathi,Kapila Sangam,Rajur Bahula Center,+91 7817506832,"Young boy in blue uniform, school bag",Police assisted,Reunited
found,2027-07-18 07:52,Pushpa Trivedi,Female,61-70,Bhojpuri,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 6317094088,"Child girl, pigtails, pink frock, about 6 years",GGTalk app used,Reunited
found,2027-08-09 17:15,,Female,71-80,Gujarati,Nashik Road Station,Rajur Bahula Center,+91 8311500572,"Elderly woman, cannot speak properly, Gujarati",Announcement made on PA,Pending
found,2027-07-14 13:43,Parvati Gupta,Female,71-80,Gujarati,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 7549108492,"Child in red shirt, about 8-10 years, crying",Family waiting at center,Reunited
found,2027-08-14 17:24,Manoj Menon,Male,41-60,Bengali,Ramkund Ghat,Sadhugram Lost Found,+91 9797828576,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-08-08 21:31,Sanjay Desai,Male,71-80,Maithili,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 8444300978,"Old man, hearing aid, wearing full pants shirt",Found near ghat,Reunited
found,2027-07-06 11:36,Suresh Tiwari,Male,71-80,Marathi,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,,"Wearing white saree, grey hair, speaks Hindi",Found near ghat,Reunited
found,2027-08-02 19:45,Usha Agarwal,Female,61-70,Telugu,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7798111415,"Child girl, pigtails, pink frock, about 6 years",Family waiting at center,Transferred to hospital
found,2027-07-17 18:59,,Male,61-70,Kannada,Main Police Chowki,Sadhugram Lost Found,+91 9238415075,,Bharat Bharati volunteer handled,Reunited
found,2027-08-13 09:53,Manoj Krishnan,Male,71-80,Kannada,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8873414078,"Woman with three children, lost husband",Police assisted,Reunited
found,2027-07-09 15:15,,Male,18-40,Hindi,Panchavati Circle,Bharat Bharati Control Room,,"Woman speaking Tamil, wearing silk saree",Family waiting at center,Reunited
found,2027-07-09 13:17,Gaurav Tiwari,Male,61-70,Marathi,Ramkund Ghat,Sadhugram Lost Found,+91 9126246004,"Old woman, white clothes, lost memory",,Reunited
found,2027-07-10 11:51,Sohan Dubey,Male,61-70,Tamil,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 6292977687,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-07-29 16:38,Laxmi Sinha,Female,0-12,Telugu,Dindori Road Crossing,Nashik Road Center,+91 6258954825,Old woman,Found near ghat,Reunited
found,2027-07-12 19:40,Ram Yadav,Male,18-40,Bengali,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 8258220351,"Boy about 12, wearing school dress",GGTalk app used,Reunited
found,2027-08-07 14:29,Dinesh Dubey,Male,71-80,Tamil,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8532167371,"Old man confused, keeps asking for Ramkund",Found near ghat,Reunited
found,2027-08-06 16:58,,Female,71-80,Bengali,Trimbak Road,Adgaon Kho-Ya-Paya,+91 9485446905,"Child girl, pigtails, pink frock, about 6 years",Brought by volunteer,Reunited
found,2027-07-18 07:18,Parvati Pandey,Female,18-40,Bhojpuri,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 9148397681,"Old man confused, keeps asking for Ramkund",GGTalk app used,Reunited
found,2027-07-28 15:12,Sanjay Rao,Male,41-60,Kannada,Main Police Chowki,Central Control Room,+91 6594850330,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-07-02 21:20,Sangeeta Reddy,Female,61-70,Telugu,Nandur Ghat,Nashik Road Center,+91 8882517846,"Young boy in blue uniform, school bag",,Reunited
found,2027-08-08 17:05,Santosh Joshi,Male,61-70,Maithili,Panchavati Circle,Central Control Room,+91 9546878013,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-07-25 07:51,Mukesh Trivedi,Male,61-70,Kannada,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6230250376,"Old woman in white saree, widow marks",Family waiting at center,Reunited
found,2027-08-07 18:30,Asha Reddy,Female,41-60,Gujarati,Adgaon Parking,Central Control Room,+91 7185415612,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-07-24 15:18,Sita Mishra,Female,61-70,Awadhi,Bus Stand Nashik,Sadhugram Lost Found,+91 9222119367,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-07-15 09:43,,Male,71-80,Kannada,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 6686675851,Old woman,,Reunited
found,2027-07-21 08:21,Rohit Shukla,Male,61-70,Tamil,Rajur Bahula,Police Main Control Room,+91 6292756402,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-29 06:14,,Male,41-60,Bengali,Bus Stand Nashik,Police Main Control Room,+91 9625476680,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Reunited
found,2027-08-14 12:08,Priya Tiwari,Female,18-40,Marathi,Ramkund Ghat,Panchavati Center,,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-07-29 18:58,,Female,13-17,Bhojpuri,Nashik Road Station,Police Main Control Room,+91 8971874799,"Old man, bald, wearing vest and dhoti",Found near ghat,Reunited
found,2027-07-22 09:17,Rekha Patil,Female,71-80,Hindi,Trimbak Road,Adgaon Kho-Ya-Paya,+91 6727571428,Child missing,,Reunited
found,2027-07-16 16:45,Sunita Iyer,Female,61-70,Kannada,Nashik Road Station,Rajur Bahula Center,+91 9941642051,"Young boy in blue uniform, school bag",Brought by volunteer,Transferred to hospital
found,2027-08-05 18:42,Mukesh Tiwari,Male,71-80,Gujarati,Dasak Ghat,Adgaon Kho-Ya-Paya,+91 6693858335,"Young boy in blue uniform, school bag",Brought by volunteer,Reunited
found,2027-07-25 16:51,Gaurav Shukla,Male,18-40,Tamil,Sadhugram Gate 1,Sadhugram Lost Found,+91 7309334853,"Old woman, white clothes, lost memory",,Pending
found,2027-07-25 19:46,Manoj Shukla,Male,61-70,Awadhi,Rajur Bahula,Panchavati Center,+91 9409531186,"Old woman, white clothes, lost memory",Cross-center transfer needed,Reunited
found,2027-07-02 21:05,Sunita Dubey,Female,71-80,Tamil,Sadhugram Gate 2,Sadhugram Lost Found,+91 7181840261,"Old man, bald, wearing vest and dhoti",Announcement made on PA,Pending
found,2027-07-05 21:58,Meena Desai,Female,41-60,Hindi,Bus Stand Nashik,Nashik Road Center,,Old woman,Found near ghat,Reunited
found,2027-07-26 13:47,Pushpa Sinha,Female,41-60,Gujarati,Main Police Chowki,Police Main Control Room,+91 6695050740,"Old man confused, keeps asking for Ramkund",Bharat Bharati volunteer handled,Reunited
found,2027-08-08 13:29,Ravi Sinha,Male,61-70,Bengali,Nandur Ghat,Rajur Bahula Center,+91 8894426794,Old woman,Family waiting at center,Reunited
found,2027-07-16 15:51,Rekha Sharma,Female,71-80,Maithili,Gauri Patangan,Central Control Room,,"Elderly man with walking stick, hard of hearing",Cross-center transfer needed,Reunited
found,2027-07-23 14:03,Ram Krishnan,Male,80+,Bhojpuri,Nashik Road Station,Panchavati Center,+91 7397880730,"Girl child about 5 years, red bindi, crying",Found near ghat,Reunited
found,2027-07-30 06:05,Kanta Kumar,Female,18-40,Gujarati,Bus Stand Nashik,Panchavati Center,+91 8550229286,Man from UP,Family waiting at center,Pending
found,2027-08-06 15:30,Mahesh Dubey,Male,13-17,Maithili,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,,Old woman,Family waiting at center,Reunited
found,2027-08-03 10:41,,Male,61-70,Bhojpuri,Kapila Sangam,Panchavati Center,+91 9254536172,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-07-31 06:46,Nisha Verma,Female,61-70,Awadhi,Adgaon Parking,Bharat Bharati Control Room,,"Old man in dhoti kurta, cannot remember name",Bharat Bharati volunteer handled,Reunited
found,2027-07-11 06:34,Gaurav Patil,Male,41-60,Bhojpuri,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,+91 7509974696,"Old woman, white clothes, lost memory",Police assisted,Reunited
found,2027-07-17 09:29,Sunil Mehta,Male,13-17,Hindi,Trimbak Road,Rajur Bahula Center,+91 7888943134,"Man in saffron kurta, has rudraksha mala",Police assisted,Reunited
found,2027-08-14 13:20,Seema Krishnan,Female,80+,Bengali,Kapila Sangam,Sadhugram Lost Found,+91 6904383052,"Old man confused, keeps asking for Ramkund",Family waiting at center,Reunited
found,2027-08-01 09:48,Suresh Singh,Male,41-60,Gujarati,Nandur Ghat,Central Control Room,+91 7554750117,Child missing,,Pending
found,2027-07-23 14:41,Pushpa Rao,Female,41-60,Bhojpuri,Adgaon Parking,Police Main Control Room,+91 7623766675,Old woman,Bharat Bharati volunteer handled,Pending
found,2027-08-06 16:20,Sunita Nair,Female,80+,Marathi,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 6466827916,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-07-23 10:31,Anjali Reddy,Female,41-60,Bhojpuri,Kushavart Kund,Sadhugram Lost Found,+91 7162765720,Old woman,,Reunited
found,2027-07-10 18:12,Ankit Shah,Male,41-60,Bhojpuri,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 8342904234,"Old woman in white saree, widow marks",Bharat Bharati volunteer handled,Reunited
found,2027-07-22 18:05,Seema Sinha,Female,41-60,Gujarati,Sadhugram Gate 1,Police Main Control Room,+91 7945084779,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
found,2027-07-15 17:41,Priya Mehta,Female,0-12,Gujarati,Main Police Chowki,Sadhugram Lost Found,+91 9522242485,"Old woman in white saree, widow marks",Police assisted,Reunited
found,2027-08-10 15:03,Geeta Sinha,Female,80+,Bengali,Dindori Road Crossing,Central Control Room,+91 6724968702,"Woman in burqa, has small child with her",,Reunited
found,2027-07-26 18:54,Shyam Nair,Male,61-70,Telugu,Laxmi Narayan Ghat,Rajur Bahula Center,,"Elderly woman, cannot speak properly, Gujarati",,Reunited
found,2027-08-10 15:01,Ankit Menon,Male,71-80,Telugu,Kushavart Kund,Nashik Road Center,+91 9468573991,"Child in red shirt, about 8-10 years, crying",GGTalk app used,Reunited
found,2027-08-12 09:01,Nisha Verma,Female,61-70,Maithili,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,,"Woman with three children, lost husband",Family waiting at center,Reunited
found,2027-07-27 20:30,Saraswati Sharma,Female,61-70,Bengali,Kushavart Kund,Panchavati Center,+91 7732383729,"Woman speaking Tamil, wearing silk saree",Bharat Bharati volunteer handled,Reunited
found,2027-08-02 06:43,Geeta Nair,Female,61-70,Maithili,Kushavart Kund,Nashik Road Center,+91 9934678670,"Child girl, pigtails, pink frock, about 6 years",Found near ghat,Reunited
found,2027-08-06 21:20,Meena Krishnan,Female,80+,Marathi,Trimbak Road,Adgaon Kho-Ya-Paya,+91 7215225948,"Old woman in white saree, widow marks",,Reunited
found,2027-08-04 19:43,Kanta Krishnan,Female,71-80,Bengali,Gauri Patangan,Rajur Bahula Center,+91 7698956890,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-08-09 19:45,Sunil Singh,Male,41-60,Bengali,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7780364735,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-25 06:22,Pushpa Sinha,Female,61-70,Gujarati,Nashik Road Station,Nashik Road Center,+91 7163431843,Man from UP,,Reunited
found,2027-07-09 18:41,Bharat Pillai,Male,61-70,Marathi,Main Police Chowki,Nashik Road Center,+91 7446967762,"Old man in dhoti kurta, cannot remember name",,Reunited
found,2027-07-21 06:11,Vijay Trivedi,Male,71-80,Bengali,Bus Stand Nashik,Panchavati Center,+91 8565915811,"Man in yellow kurta, has tilak, speaks Bhojpuri",Police assisted,Reunited
found,2027-08-13 09:29,Parvati Kumar,Female,61-70,Maithili,Trimbakeshwar Approach,Adgaon Kho-Ya-Paya,+91 7389205485,"Woman in green saree, has tilak on forehead",GGTalk app used,Reunited
found,2027-08-06 13:05,Rajesh Nair,Male,18-40,Maithili,Adgaon Parking,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7877286011,"Elderly man with walking stick, hard of hearing",Bharat Bharati volunteer handled,Reunited
found,2027-07-25 14:55,,Male,41-60,Kannada,Main Police Chowki,Central Control Room,,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
found,2027-07-02 10:54,Ajay Joshi,Male,41-60,Gujarati,Laxmi Narayan Ghat,Police Main Control Room,,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
found,2027-07-16 13:54,Suresh Shah,Male,41-60,Marathi,Dindori Road Crossing,Central Control Room,+91 6565045321,"Man in saffron kurta, has rudraksha mala",Bharat Bharati volunteer handled,Reunited
found,2027-07-20 21:27,Rahul Nair,Male,71-80,Bengali,Trimbakeshwar Approach,Central Control Room,,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-23 06:55,Seema Dubey,Female,71-80,Bhojpuri,Adgaon Parking,Sadhugram Lost Found,+91 6562324748,"Elderly man with walking stick, hard of hearing",Found near ghat,Reunited
found,2027-07-06 13:29,,Female,61-70,Tamil,Trimbak Road,Panchavati Center,+91 6636458573,"Woman in burqa, has small child with her",GGTalk app used,Reunited
found,2027-07-15 09:17,Ankit Patel,Male,61-70,Awadhi,Main Police Chowki,Bharat Bharati Control Room,+91 6612418026,"Man in saffron kurta, has rudraksha mala",,Reunited
found,2027-07-02 21:26,Reena Kumar,Female,61-70,Maithili,Madsangvi Transit,Bharat Bharati Control Room,+91 7341339075,"Old man confused, keeps asking for Ramkund",Cross-center transfer needed,Reunited
found,2027-07-05 20:07,Suresh Mehta,Male,41-60,Hindi,Bus Stand Nashik,Sadhugram Lost Found,+91 6842830716,Old woman,GGTalk app used,Reunited
found,2027-07-01 08:34,Suresh Pillai,Male,71-80,Maithili,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,,"Elderly woman, cannot speak properly, Gujarati",,Reunited
found,2027-08-11 07:15,Deepak Singh,Male,41-60,Bengali,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7380917525,"Old woman in white saree, widow marks",GGTalk app used,Pending
found,2027-07-22 13:46,,Male,41-60,Kannada,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8588871629,Lost near ghats,Family waiting at center,Pending
found,2027-07-02 14:51,Hari Mehta,Male,71-80,Bengali,Sadhugram Gate 1,Rajur Bahula Center,+91 6657152599,"Child girl, pigtails, pink frock, about 6 years",Announcement made on PA,Reunited
found,2027-07-08 09:24,,Male,41-60,Gujarati,Nandur Ghat,Rajur Bahula Center,+91 9582382555,Old woman,Family waiting at center,Reunited
found,2027-07-27 11:07,Saroj Pandey,Female,71-80,Awadhi,Nashik Road Station,Panchavati Center,+91 7589339712,"Woman in burqa, has small child with her",,Reunited
found,2027-07-27 21:47,,Female,71-80,Maithili,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,,Child missing,Found near ghat,Reunited
found,2027-08-14 15:12,Ankit Agarwal,Male,71-80,Awadhi,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 6164250793,"Woman in burqa, has small child with her",Announcement made on PA,Reunited
found,2027-07-10 19:06,Vimla Mehta,Female,18-40,Telugu,Dasak Ghat,Adgaon Kho-Ya-Paya,,"Old woman, white clothes, lost memory",,Reunited
found,2027-07-27 06:52,,Male,61-70,Maithili,Takli Sangam,Adgaon Kho-Ya-Paya,+91 7460201147,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
found,2027-07-15 10:17,Ankit Patil,Male,61-70,Bengali,Adgaon Parking,Bharat Bharati Control Room,+91 6448237925,Old woman,Police assisted,Unresolved
found,2027-07-27 08:20,Shanti Das,Female,61-70,Hindi,Sadhugram Gate 1,Central Control Room,+91 8243219013,"Boy about 12, wearing school dress",Police assisted,Unresolved
found,2027-07-28 05:02,Santosh Das,Male,61-70,Telugu,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 7436770037,"Child girl, pigtails, pink frock, about 6 years",Family waiting at center,Reunited
found,2027-07-18 18:48,Durga Gupta,Female,61-70,Bengali,Trimbakeshwar Approach,Adgaon Kho-Ya-Paya,,"Woman speaking Tamil, wearing silk saree",Bharat Bharati volunteer handled,Reunited
found,2027-07-09 17:32,Durga Yadav,Female,71-80,Awadhi,Sadhugram Gate 1,Rajur Bahula Center,+91 6969191151,Man from UP,,Reunited
found,2027-07-12 07:06,Saroj Verma,Female,80+,Tamil,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 9970116059,"Old man, hearing aid, wearing full pants shirt",,Reunited
found,2027-07-12 12:05,Kamla Trivedi,Female,41-60,Bengali,Madsangvi Transit,Adgaon Kho-Ya-Paya,,"Woman in burqa, has small child with her",,Transferred to hospital
found,2027-07-09 09:54,Rajesh Chaudhary,Male,0-12,Gujarati,Dindori Road Crossing,Central Control Room,+91 8304043434,"Old woman in white saree, widow marks",GGTalk app used,Unresolved
found,2027-08-04 21:07,Shyam Reddy,Male,41-60,Bengali,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 8706233009,"Wearing white saree, grey hair, speaks Hindi",,Reunited
found,2027-07-09 21:01,Laxmi Patil,Female,41-60,Marathi,Trimbakeshwar Approach,Rajur Bahula Center,+91 6272871570,"Old woman in white saree, widow marks",Found near ghat,Reunited
found,2027-07-28 18:40,Sanjay Desai,Male,61-70,Kannada,Bus Stand Nashik,Sadhugram Lost Found,,"Old woman in white saree, widow marks",,Reunited
found,2027-08-01 20:28,Hari Joshi,Male,80+,Tamil,Adgaon Parking,Rajur Bahula Center,+91 8920527935,"Boy about 12, wearing school dress",,Reunited
found,2027-08-12 21:50,Sita Menon,Female,71-80,Kannada,Main Police Chowki,Sadhugram Lost Found,+91 7495680533,"Boy about 12, wearing school dress",Brought by volunteer,Reunited
found,2027-08-06 15:39,Kavita Shah,Female,61-70,Gujarati,Takli Sangam,Panchavati Center,+91 6341404158,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
found,2027-07-09 05:02,Rakesh Iyer,Male,61-70,Hindi,Panchavati Circle,Bharat Bharati Control Room,+91 7969828345,"Wearing white saree, grey hair, speaks Hindi",Bharat Bharati volunteer handled,Reunited
found,2027-08-13 14:56,Anjali Patil,Female,18-40,Telugu,Trimbak Road,Adgaon Kho-Ya-Paya,,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-07-31 15:03,Anil Mehta,Male,41-60,Tamil,Rajur Bahula,Bharat Bharati Control Room,+91 8671265502,"Wearing white saree, grey hair, speaks Hindi",Found near ghat,Reunited
found,2027-07-15 16:24,Gaurav Roy,Male,13-17,Bhojpuri,Gauri Patangan,Police Main Control Room,+91 8924683678,Lost near ghats,Police assisted,Reunited
found,2027-08-13 07:11,Meena Reddy,Female,71-80,Awadhi,Kapila Sangam,Bharat Bharati Control Room,+91 9904409126,"Woman speaking Tamil, wearing silk saree",Bharat Bharati volunteer handled,Reunited
found,2027-07-05 17:16,Rajesh Reddy,Unknown,41-60,Kannada,Kushavart Kund,Rajur Bahula Center,+91 8828880329,"Man in yellow kurta, has tilak, speaks Bhojpuri",Cross-center transfer needed,Pending
found,2027-07-06 10:44,Deepak Trivedi,Male,61-70,Awadhi,Trimbak Road,Nashik Road Center,+91 6609171953,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-07-18 10:44,Seema Gupta,Female,61-70,Awadhi,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 6665111129,Child missing,Bharat Bharati volunteer handled,Reunited
found,2027-07-26 18:19,Saraswati Patel,Female,41-60,Maithili,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 9666028682,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Reunited
found,2027-07-01 08:00,,Female,61-70,Bengali,Panchavati Circle,Police Main Control Room,+91 8668847009,Lost near ghats,Found near ghat,Reunited
found,2027-08-02 08:39,Sohan Joshi,Male,61-70,Gujarati,Trimbakeshwar Approach,Panchavati Center,+91 9282824458,"Wearing white saree, grey hair, speaks Hindi",Cross-center transfer needed,Reunited
found,2027-07-08 07:28,Reena Pandey,Female,61-70,Bhojpuri,Takli Sangam,Rajur Bahula Center,+91 8723414808,Child missing,Cross-center transfer needed,Reunited
found,2027-07-18 12:28,Vinod Tiwari,Male,41-60,Bhojpuri,Adgaon Parking,Bharat Bharati Control Room,+91 9619017337,"Elderly man with walking stick, hard of hearing",Bharat Bharati volunteer handled,Reunited
found,2027-08-06 07:36,,Male,41-60,Gujarati,Dindori Road Crossing,Sadhugram Lost Found,+91 6446302900,"Old man confused, keeps asking for Ramkund",Announcement made on PA,Reunited
found,2027-08-01 20:48,Ashok Menon,Male,18-40,Maithili,Nandur Ghat,Rajur Bahula Center,+91 6664087343,"Man in yellow kurta, has tilak, speaks Bhojpuri",Brought by volunteer,Reunited
found,2027-07-06 05:59,Ravi Kumar,Male,18-40,Gujarati,Dasak Ghat,Nashik Road Center,+91 6836875369,"Man in saffron kurta, has rudraksha mala",Announcement made on PA,Reunited
